Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Puzz Loop 2,puzzloop2,Japan,2001-02-05,Mitchell,CAPCOM,#input:joystick>8:dial:buttons>1 #players:2:vs #genre:puzzle>drop #search:keyword>qsound #arcadeboard:capcom>cps2,pzloop2jr1.zip|pzloop2.zip,850ab19d016045ea9450f23a6b2ac18c,988472a2c1de04e57d1d85867e0db6d3a01e897b,d259d7b2a8bac8c559c8c6b551763807ecdd8c64180241fca4cfbc6eecfbeb15,0aae4be660516e8ebfde9d85c594443e26e0ebb43619985954b35f3fa7e49d06b5eb4fe216905a627378832f449fc548fb5ad44fbaae87298495a7af245f37e1
Puzz Loop 2,puzzloop2,Japan,2001-02-26,Mitchell,CAPCOM,#input:joystick>8:dial:buttons>1 #players:2:vs #genre:puzzle>drop #search:keyword>qsound #arcadeboard:capcom>cps2,pzloop2j.zip|pzloop2.zip,850ab19d016045ea9450f23a6b2ac18c,988472a2c1de04e57d1d85867e0db6d3a01e897b,d259d7b2a8bac8c559c8c6b551763807ecdd8c64180241fca4cfbc6eecfbeb15,0aae4be660516e8ebfde9d85c594443e26e0ebb43619985954b35f3fa7e49d06b5eb4fe216905a627378832f449fc548fb5ad44fbaae87298495a7af245f37e1
Puzz Loop 2 (Phoenix Edition),puzzloop2,Japan,2001-02-26,Mitchell,CAPCOM,#input:joystick>8:dial:buttons>1 #players:2:vs #genre:puzzle>drop #search:keyword>qsound #unlicensed:bootleg #arcadeboard:capcom>cps2,pzloop2jd.zip|pzloop2.zip,850ab19d016045ea9450f23a6b2ac18c,988472a2c1de04e57d1d85867e0db6d3a01e897b,d259d7b2a8bac8c559c8c6b551763807ecdd8c64180241fca4cfbc6eecfbeb15,0aae4be660516e8ebfde9d85c594443e26e0ebb43619985954b35f3fa7e49d06b5eb4fe216905a627378832f449fc548fb5ad44fbaae87298495a7af245f37e1
Puzz Loop 2,puzzloop2,Europe,2001-03-02,Mitchell,CAPCOM,#input:joystick>8:dial:buttons>1 #players:2:vs #genre:puzzle>drop #search:keyword>qsound #arcadeboard:capcom>cps2 #mameparent,pzloop2.zip,850ab19d016045ea9450f23a6b2ac18c,988472a2c1de04e57d1d85867e0db6d3a01e897b,d259d7b2a8bac8c559c8c6b551763807ecdd8c64180241fca4cfbc6eecfbeb15,0aae4be660516e8ebfde9d85c594443e26e0ebb43619985954b35f3fa7e49d06b5eb4fe216905a627378832f449fc548fb5ad44fbaae87298495a7af245f37e1
Quiz & Dragons,quizdragons,Japan,1994-09-21,CAPCOM,CAPCOM,#input:buttons>4 #players:2:vs #genre:quiz #arcadeboard:capcom>cps,qadjr.zip|qad.zip,7ffa792cf2a8fdaf564c88dd154392b3,f53ddc137fedc635b83bca5b07d586077fc656d1,0f2a54c9639d52120a76154eac2f0531964fbd1f7693614ca7c355468dedf6c5,e0e86ec013f76afc26f94b349dd51c56bd3dc64f87818805532169cf9d9ab8a064498a605b4696ef0ca1bd2c28a8880e609ac6c3338eed04ad97476f76705dc2
Quiz & Dragons: CAPCOM Quiz Game,quizdragons,USA,1992-07-01,CAPCOM,CAPCOM,#input:buttons>4 #players:2:vs #genre:quiz #arcadeboard:capcom>cps #mameparent,qad.zip,7ffa792cf2a8fdaf564c88dd154392b3,f53ddc137fedc635b83bca5b07d586077fc656d1,0f2a54c9639d52120a76154eac2f0531964fbd1f7693614ca7c355468dedf6c5,e0e86ec013f76afc26f94b349dd51c56bd3dc64f87818805532169cf9d9ab8a064498a605b4696ef0ca1bd2c28a8880e609ac6c3338eed04ad97476f76705dc2
Quiz Nanairo Dreams: Nijiirochō no Kiseki@Quiz なないろ Dreams 虹色町の奇跡,quiznanairodreamsnijiirochounokiseki,Japan,1996-08-26,CAPCOM,CAPCOM,#input:buttons>4 #players:2:vs #genre:quiz:sim>date #search:keyword>qsound #arcadeboard:capcom>cps2 #mameparent,qndream.zip,c6bf9af175d1a90f6da50dfa80c1f3b1,a6c08101aac3e1b452f16e8dac3673a2b6eb44fc,099695bf282bf4d67e813b4ea598940441bef443c4405b9af3d2596a39baa1cf,562f7dc467f98e84b72dc6a83b4dd26dbdc81c1c156424a65cd21add33c6e91474bdf4a7e13314602ad3f7a47a0adff9860ea3c6dfbdd47ddbec9274170523f6
Quiz Tonosama no Yabō 2: Zenkoku-ban@クイズ殿様の野望2 全国版,quiztonosamanoyabou2,Japan,1995-01-23,CAPCOM,CAPCOM,#input:buttons>4 #players:2:vs #genre:quiz #arcadeboard:capcom>cps #mameparent,qtono2j.zip,ff9adb5050b6d14009e64202fc90750f,b5c1269a9c51e4485d9ae45cb56cf7dd078e39ba,f9d80386146c94c522f28a476bfeb60fa37b9ccb6e323a7a6a211c04657d6d69,19188e51aac288f181ba4e674207a064f7b95877d6d7ce5945c646ed94391c1e48d14079e34c766acef1ad7d36032f1644bbead37de04e0df4b2da296897e023
Rockman: The Power Battle,rockmanthepowerbattle,Japan,1995-09-22,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:capcom>cps,rockmanj.zip|megaman.zip,f92e1fa9e2197adfa7efc4d6ba0dfc54,38a1187b2c2daf371850147287f2040a18d819ab,b80921ef473ebae12f98c8ee1f324b91a2b2b3a0d3aea3c5d98f5f07f1444c8c,70033251a3efbc26235d75f7c8dede65f80062dc5b04abd23fc26872de73617dac9cb8400b0bc1f1e344312fbf33cd256e6cf3da6706dcca830f63150d16072b
Mega Man: The Power Battle,rockmanthepowerbattle,Asia,1995-10-06,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:capcom>cps,megamana.zip|megaman.zip,f92e1fa9e2197adfa7efc4d6ba0dfc54,38a1187b2c2daf371850147287f2040a18d819ab,b80921ef473ebae12f98c8ee1f324b91a2b2b3a0d3aea3c5d98f5f07f1444c8c,70033251a3efbc26235d75f7c8dede65f80062dc5b04abd23fc26872de73617dac9cb8400b0bc1f1e344312fbf33cd256e6cf3da6706dcca830f63150d16072b
Mega Man: The Power Battle,rockmanthepowerbattle,USA,1995-10-06,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:capcom>cps #mameparent,megaman.zip,f92e1fa9e2197adfa7efc4d6ba0dfc54,38a1187b2c2daf371850147287f2040a18d819ab,b80921ef473ebae12f98c8ee1f324b91a2b2b3a0d3aea3c5d98f5f07f1444c8c,70033251a3efbc26235d75f7c8dede65f80062dc5b04abd23fc26872de73617dac9cb8400b0bc1f1e344312fbf33cd256e6cf3da6706dcca830f63150d16072b
Rockman: The Power Battle,rockmanthepowerbattle,Japan,1995-09-22,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2,rmancp2j.zip|megaman.zip,f92e1fa9e2197adfa7efc4d6ba0dfc54,38a1187b2c2daf371850147287f2040a18d819ab,b80921ef473ebae12f98c8ee1f324b91a2b2b3a0d3aea3c5d98f5f07f1444c8c,70033251a3efbc26235d75f7c8dede65f80062dc5b04abd23fc26872de73617dac9cb8400b0bc1f1e344312fbf33cd256e6cf3da6706dcca830f63150d16072b
Megaman: The Power Battle,rockmanthepowerbattle,USA,1995-09-25,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #unfinished:sample #arcadeboard:capcom>cps2,rmancp2ur2.zip|megaman.zip,f92e1fa9e2197adfa7efc4d6ba0dfc54,38a1187b2c2daf371850147287f2040a18d819ab,b80921ef473ebae12f98c8ee1f324b91a2b2b3a0d3aea3c5d98f5f07f1444c8c,70033251a3efbc26235d75f7c8dede65f80062dc5b04abd23fc26872de73617dac9cb8400b0bc1f1e344312fbf33cd256e6cf3da6706dcca830f63150d16072b
Megaman: The Power Battle,rockmanthepowerbattle,USA,1995-09-26,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #unfinished:sample #arcadeboard:capcom>cps2,rmancp2ur1.zip|megaman.zip,f92e1fa9e2197adfa7efc4d6ba0dfc54,38a1187b2c2daf371850147287f2040a18d819ab,b80921ef473ebae12f98c8ee1f324b91a2b2b3a0d3aea3c5d98f5f07f1444c8c,70033251a3efbc26235d75f7c8dede65f80062dc5b04abd23fc26872de73617dac9cb8400b0bc1f1e344312fbf33cd256e6cf3da6706dcca830f63150d16072b
Megaman: The Power Battle,rockmanthepowerbattle,USA,1995-10-06,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #unfinished:sample #arcadeboard:capcom>cps2,rmancp2u.zip|megaman.zip,f92e1fa9e2197adfa7efc4d6ba0dfc54,38a1187b2c2daf371850147287f2040a18d819ab,b80921ef473ebae12f98c8ee1f324b91a2b2b3a0d3aea3c5d98f5f07f1444c8c,70033251a3efbc26235d75f7c8dede65f80062dc5b04abd23fc26872de73617dac9cb8400b0bc1f1e344312fbf33cd256e6cf3da6706dcca830f63150d16072b
Rockman 2: The Power Fighters,rockman2thepowerfighters,Japan,1996-07-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2,rockman2j.zip|megaman2.zip,a0407d13ce13a249bbf27eeef8e981cb,1a913ff5c6cc3e49061d1d6f8114864a859469a5,f82a04a764fc7e27a2b0aebeed2cd9a16819bed96628075c19c8a0584c6cb512,653350f0c2f19ddb7687bedb295c2364583a77d7c625672ea68aca45ffec89cb9f8142c6a62f772f6812e5d2777e1324653db827f03bbd8ee0326335f3c09e1c
Mega Man 2: The Power Fighters,rockman2thepowerfighters,Asia,1996-07-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2,megaman2a.zip|megaman2.zip,a0407d13ce13a249bbf27eeef8e981cb,1a913ff5c6cc3e49061d1d6f8114864a859469a5,f82a04a764fc7e27a2b0aebeed2cd9a16819bed96628075c19c8a0584c6cb512,653350f0c2f19ddb7687bedb295c2364583a77d7c625672ea68aca45ffec89cb9f8142c6a62f772f6812e5d2777e1324653db827f03bbd8ee0326335f3c09e1c
Mega Man 2: The Power Fighters,rockman2thepowerfighters,USA,1996-07-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2 #mameparent,megaman2.zip,a0407d13ce13a249bbf27eeef8e981cb,1a913ff5c6cc3e49061d1d6f8114864a859469a5,f82a04a764fc7e27a2b0aebeed2cd9a16819bed96628075c19c8a0584c6cb512,653350f0c2f19ddb7687bedb295c2364583a77d7c625672ea68aca45ffec89cb9f8142c6a62f772f6812e5d2777e1324653db827f03bbd8ee0326335f3c09e1c
Mega Man 2: The Power Fighters (Phoenix Edition),rockman2thepowerfighters,USA,1996-07-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #unlicensed:bootleg #arcadeboard:capcom>cps2,megaman2d.zip|megaman2.zip,a0407d13ce13a249bbf27eeef8e981cb,1a913ff5c6cc3e49061d1d6f8114864a859469a5,f82a04a764fc7e27a2b0aebeed2cd9a16819bed96628075c19c8a0584c6cb512,653350f0c2f19ddb7687bedb295c2364583a77d7c625672ea68aca45ffec89cb9f8142c6a62f772f6812e5d2777e1324653db827f03bbd8ee0326335f3c09e1c
Mega Man 2: The Power Fighters,rockman2thepowerfighters,Hispanic,1996-07-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2,megaman2h.zip|megaman2.zip,a0407d13ce13a249bbf27eeef8e981cb,1a913ff5c6cc3e49061d1d6f8114864a859469a5,f82a04a764fc7e27a2b0aebeed2cd9a16819bed96628075c19c8a0584c6cb512,653350f0c2f19ddb7687bedb295c2364583a77d7c625672ea68aca45ffec89cb9f8142c6a62f772f6812e5d2777e1324653db827f03bbd8ee0326335f3c09e1c
Rush & Crash,rushandcrash,Japan,1986,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>ccw #genre:racing:action>runandgun #arcadeboard:capcom #set:1,rushcrsh.zip|srumbler.zip,45da685b2fbf73a8bd63a51f135606fa,59b02331633d4456a03d8e77d8cbd0dd52dd68ec,424ff429e7d0e6cc33245e0358939e8045ad9265b666b18c67b44b9ecbe36e95,e6211f03124fe2c888f3d78a9898738519b5633a5d4a3eceb301eb35ee13bc28b154b690230a5097b8bab7d4f697c24dd45fd35ba1d7701dc06826b20cba3a14
The Speed Rumbler,rushandcrash,World,1986,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:racing:action>runandgun #arcadeboard:capcom #set:1 #mameparent,srumbler.zip,45da685b2fbf73a8bd63a51f135606fa,59b02331633d4456a03d8e77d8cbd0dd52dd68ec,424ff429e7d0e6cc33245e0358939e8045ad9265b666b18c67b44b9ecbe36e95,e6211f03124fe2c888f3d78a9898738519b5633a5d4a3eceb301eb35ee13bc28b154b690230a5097b8bab7d4f697c24dd45fd35ba1d7701dc06826b20cba3a14
The Speed Rumbler,rushandcrash,World,1986,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:racing:action>runandgun #arcadeboard:capcom #set:2,srumbler2.zip|srumbler.zip,45da685b2fbf73a8bd63a51f135606fa,59b02331633d4456a03d8e77d8cbd0dd52dd68ec,424ff429e7d0e6cc33245e0358939e8045ad9265b666b18c67b44b9ecbe36e95,e6211f03124fe2c888f3d78a9898738519b5633a5d4a3eceb301eb35ee13bc28b154b690230a5097b8bab7d4f697c24dd45fd35ba1d7701dc06826b20cba3a14
The Speed Rumbler,rushandcrash,World,1986,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:racing:action>runandgun #arcadeboard:capcom #set:3,srumbler3.zip|srumbler.zip,45da685b2fbf73a8bd63a51f135606fa,59b02331633d4456a03d8e77d8cbd0dd52dd68ec,424ff429e7d0e6cc33245e0358939e8045ad9265b666b18c67b44b9ecbe36e95,e6211f03124fe2c888f3d78a9898738519b5633a5d4a3eceb301eb35ee13bc28b154b690230a5097b8bab7d4f697c24dd45fd35ba1d7701dc06826b20cba3a14
Section Z,sectionz,World,1985-12,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:capcom #set:1 #mameparent,sectionz.zip,f1585181b0024c708663c193486065e0,de5bec5e2439f2eccd29106e808313cb6475f152,639837d80666117cb16c76b03c4dc8701f8cf2bb35bd84ae846b40676cc11791,1452d718e146782d094be58797befed5362058a2e78a5a0d4ca23561d6aad24f965c60054455b6a73e7533b788085bf72921ef5913143483d9472752e28b57e8
Section Z,sectionz,World,1985-12,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:capcom #set:2,sectionza.zip|sectionz.zip,f1585181b0024c708663c193486065e0,de5bec5e2439f2eccd29106e808313cb6475f152,639837d80666117cb16c76b03c4dc8701f8cf2bb35bd84ae846b40676cc11791,1452d718e146782d094be58797befed5362058a2e78a5a0d4ca23561d6aad24f965c60054455b6a73e7533b788085bf72921ef5913143483d9472752e28b57e8
Senjō no Ookami@戦場の狼,senjounoookami,Japan,1985-05,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom,commandoj.zip|commando.zip,c6af4a2a2579bcd9bc3df065e8d5c894,99e8430f1f09005b788b9ac1b4cc8e10a500004a,0a619f7260976cefc2a1d957df75b04e8c79c4039c28b4ae028063429938ec0e,d9f4219330d976cb9821485a5b6124436f3ac66b0e66bb7eb7d4d713b840c28b091849095637ca6afda97699e53bde7e05a24fddcbe89b8abd27d86133553b49
Commando,senjounoookami,USA,1985,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #set:1,commandou.zip|commando.zip,c6af4a2a2579bcd9bc3df065e8d5c894,99e8430f1f09005b788b9ac1b4cc8e10a500004a,0a619f7260976cefc2a1d957df75b04e8c79c4039c28b4ae028063429938ec0e,d9f4219330d976cb9821485a5b6124436f3ac66b0e66bb7eb7d4d713b840c28b091849095637ca6afda97699e53bde7e05a24fddcbe89b8abd27d86133553b49
Commando,senjounoookami,USA,1985,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #set:2,commandou2.zip|commando.zip,c6af4a2a2579bcd9bc3df065e8d5c894,99e8430f1f09005b788b9ac1b4cc8e10a500004a,0a619f7260976cefc2a1d957df75b04e8c79c4039c28b4ae028063429938ec0e,d9f4219330d976cb9821485a5b6124436f3ac66b0e66bb7eb7d4d713b840c28b091849095637ca6afda97699e53bde7e05a24fddcbe89b8abd27d86133553b49
Commando,senjounoookami,World,1985,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #mameparent,commando.zip,c6af4a2a2579bcd9bc3df065e8d5c894,99e8430f1f09005b788b9ac1b4cc8e10a500004a,0a619f7260976cefc2a1d957df75b04e8c79c4039c28b4ae028063429938ec0e,d9f4219330d976cb9821485a5b6124436f3ac66b0e66bb7eb7d4d713b840c28b091849095637ca6afda97699e53bde7e05a24fddcbe89b8abd27d86133553b49
Commando,senjounoookami,World,1985,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #unlicensed:bootleg #set:1,commandob.zip|commando.zip,c6af4a2a2579bcd9bc3df065e8d5c894,99e8430f1f09005b788b9ac1b4cc8e10a500004a,0a619f7260976cefc2a1d957df75b04e8c79c4039c28b4ae028063429938ec0e,d9f4219330d976cb9821485a5b6124436f3ac66b0e66bb7eb7d4d713b840c28b091849095637ca6afda97699e53bde7e05a24fddcbe89b8abd27d86133553b49
Commando,senjounoookami,World,1985,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #unlicensed:bootleg #set:2,commandob2.zip|commando.zip,c6af4a2a2579bcd9bc3df065e8d5c894,99e8430f1f09005b788b9ac1b4cc8e10a500004a,0a619f7260976cefc2a1d957df75b04e8c79c4039c28b4ae028063429938ec0e,d9f4219330d976cb9821485a5b6124436f3ac66b0e66bb7eb7d4d713b840c28b091849095637ca6afda97699e53bde7e05a24fddcbe89b8abd27d86133553b49
Commando,senjounoookami,World,1985,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #unlicensed:bootleg #set:3,commandob3.zip|commando.zip,c6af4a2a2579bcd9bc3df065e8d5c894,99e8430f1f09005b788b9ac1b4cc8e10a500004a,0a619f7260976cefc2a1d957df75b04e8c79c4039c28b4ae028063429938ec0e,d9f4219330d976cb9821485a5b6124436f3ac66b0e66bb7eb7d4d713b840c28b091849095637ca6afda97699e53bde7e05a24fddcbe89b8abd27d86133553b49
Space Invasion,senjounoookami,Europe,1985,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom,sinvasn.zip|commando.zip,c6af4a2a2579bcd9bc3df065e8d5c894,99e8430f1f09005b788b9ac1b4cc8e10a500004a,0a619f7260976cefc2a1d957df75b04e8c79c4039c28b4ae028063429938ec0e,d9f4219330d976cb9821485a5b6124436f3ac66b0e66bb7eb7d4d713b840c28b091849095637ca6afda97699e53bde7e05a24fddcbe89b8abd27d86133553b49
Senjō no Ookami II@戦場の狼II,senjounoookami2,Japan,1990-03-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun #search:tate>ccw #arcadeboard:capcom>cps,mercsj.zip|mercs.zip,ab29451c756b3904bf2d6a0d7eec9dd8,a316262456d2c6d8ceb4203a81b7e73105ca4263,349fd006f449a92e1f32caee790e6a7e327247b32a041e1824e2f9104eee299b,d61f77b94b66a68b8b55a232571458dd112a83ee52ec34311e76abfb24e7e02f2cd52ffd6891deee318088cb3995402c745ae278b45069dc56b317d05fce30cb
Mercs,senjounoookami2,USA,1990-03-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun #search:tate>cw #arcadeboard:capcom>cps,mercsur1.zip|mercs.zip,ab29451c756b3904bf2d6a0d7eec9dd8,a316262456d2c6d8ceb4203a81b7e73105ca4263,349fd006f449a92e1f32caee790e6a7e327247b32a041e1824e2f9104eee299b,d61f77b94b66a68b8b55a232571458dd112a83ee52ec34311e76abfb24e7e02f2cd52ffd6891deee318088cb3995402c745ae278b45069dc56b317d05fce30cb
Mercs,senjounoookami2,USA,1990-06-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun #search:tate>cw #arcadeboard:capcom>cps,mercsu.zip|mercs.zip,ab29451c756b3904bf2d6a0d7eec9dd8,a316262456d2c6d8ceb4203a81b7e73105ca4263,349fd006f449a92e1f32caee790e6a7e327247b32a041e1824e2f9104eee299b,d61f77b94b66a68b8b55a232571458dd112a83ee52ec34311e76abfb24e7e02f2cd52ffd6891deee318088cb3995402c745ae278b45069dc56b317d05fce30cb
Mercs,senjounoookami2,World,1990-03-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun #search:tate>cw #arcadeboard:capcom>cps #mameparent,mercs.zip,ab29451c756b3904bf2d6a0d7eec9dd8,a316262456d2c6d8ceb4203a81b7e73105ca4263,349fd006f449a92e1f32caee790e6a7e327247b32a041e1824e2f9104eee299b,d61f77b94b66a68b8b55a232571458dd112a83ee52ec34311e76abfb24e7e02f2cd52ffd6891deee318088cb3995402c745ae278b45069dc56b317d05fce30cb
Street Fighter,streetfighter,Japan,1987-08-30,CAPCOM,CAPCOM,#input:joystick>8:buttons>2:pneumatic #players:2:vs #genre:fighting #arcadeboard:capcom,sfjan.zip|sf.zip,e904f3d7c3a3d253d9646d039ced7206,8064e7cf433cea57f09d7f399d960b44b45b9fb9,164b9b4c7c65eeb26de9f7ab6582b826f1d3d3ad9c2c6741be6a08f80f5d89d0,7b07876989594b932c7aa6ce26e2b56fd1122dc27dd92e4d39fc44a98794eb58fc24a5c99cfa367700aca93e180f680a9701858e89e1b146c56c1d3ba616ff15
Street Fighter,streetfighter,Japan,1987-10,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #arcadeboard:capcom,sfj.zip|sf.zip,e904f3d7c3a3d253d9646d039ced7206,8064e7cf433cea57f09d7f399d960b44b45b9fb9,164b9b4c7c65eeb26de9f7ab6582b826f1d3d3ad9c2c6741be6a08f80f5d89d0,7b07876989594b932c7aa6ce26e2b56fd1122dc27dd92e4d39fc44a98794eb58fc24a5c99cfa367700aca93e180f680a9701858e89e1b146c56c1d3ba616ff15
Street Fighter,streetfighter,Japan,1987,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #arcadeboard:capcom #unlicensed:bootleg,sfjbl.zip|sf.zip,e904f3d7c3a3d253d9646d039ced7206,8064e7cf433cea57f09d7f399d960b44b45b9fb9,164b9b4c7c65eeb26de9f7ab6582b826f1d3d3ad9c2c6741be6a08f80f5d89d0,7b07876989594b932c7aa6ce26e2b56fd1122dc27dd92e4d39fc44a98794eb58fc24a5c99cfa367700aca93e180f680a9701858e89e1b146c56c1d3ba616ff15
Street Fighter,streetfighter,USA,1987-12,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #arcadeboard:capcom #set:1 #mameparent,sf.zip,e904f3d7c3a3d253d9646d039ced7206,8064e7cf433cea57f09d7f399d960b44b45b9fb9,164b9b4c7c65eeb26de9f7ab6582b826f1d3d3ad9c2c6741be6a08f80f5d89d0,7b07876989594b932c7aa6ce26e2b56fd1122dc27dd92e4d39fc44a98794eb58fc24a5c99cfa367700aca93e180f680a9701858e89e1b146c56c1d3ba616ff15
Street Fighter,streetfighter,USA,1987-12,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #arcadeboard:capcom #set:2,sfua.zip|sf.zip,e904f3d7c3a3d253d9646d039ced7206,8064e7cf433cea57f09d7f399d960b44b45b9fb9,164b9b4c7c65eeb26de9f7ab6582b826f1d3d3ad9c2c6741be6a08f80f5d89d0,7b07876989594b932c7aa6ce26e2b56fd1122dc27dd92e4d39fc44a98794eb58fc24a5c99cfa367700aca93e180f680a9701858e89e1b146c56c1d3ba616ff15
Street Fighter,streetfighter,World,1987,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #arcadeboard:capcom #unfinished:proto,sfp.zip|sf.zip,e904f3d7c3a3d253d9646d039ced7206,8064e7cf433cea57f09d7f399d960b44b45b9fb9,164b9b4c7c65eeb26de9f7ab6582b826f1d3d3ad9c2c6741be6a08f80f5d89d0,7b07876989594b932c7aa6ce26e2b56fd1122dc27dd92e4d39fc44a98794eb58fc24a5c99cfa367700aca93e180f680a9701858e89e1b146c56c1d3ba616ff15
Street Fighter,streetfighter,World,1987-08-30,CAPCOM,CAPCOM,#input:joystick>8:buttons>2:pneumatic #players:2:vs #genre:fighting #arcadeboard:capcom,sfan.zip|sf.zip,e904f3d7c3a3d253d9646d039ced7206,8064e7cf433cea57f09d7f399d960b44b45b9fb9,164b9b4c7c65eeb26de9f7ab6582b826f1d3d3ad9c2c6741be6a08f80f5d89d0,7b07876989594b932c7aa6ce26e2b56fd1122dc27dd92e4d39fc44a98794eb58fc24a5c99cfa367700aca93e180f680a9701858e89e1b146c56c1d3ba616ff15
Street Fighter,streetfighter,World,1987,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #arcadeboard:capcom,sfw.zip|sf.zip,e904f3d7c3a3d253d9646d039ced7206,8064e7cf433cea57f09d7f399d960b44b45b9fb9,164b9b4c7c65eeb26de9f7ab6582b826f1d3d3ad9c2c6741be6a08f80f5d89d0,7b07876989594b932c7aa6ce26e2b56fd1122dc27dd92e4d39fc44a98794eb58fc24a5c99cfa367700aca93e180f680a9701858e89e1b146c56c1d3ba616ff15
Street Fighter II: The World Warrior,streetfighter2ww,Japan,1991-02-14,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #arcadeboard:capcom>cps,sf2ja.zip|sf2.zip,7b62a4094296a814f049bab74cf17b36,5722757c90907750ad01c0d0fbb057700c3b5d7d,80d8631179983af5bccfcd9211f068255848824f9129a1e67297696bc3b032c0,2b1cdfa0de86fe5e18c7596cb1e5b942bcb076cc9aca8542f92d7d9e8a6699b5a1f9dd5bd2d51dd35f90bab899fce582646580369e2e9b03a252c00253d0f2e9
Street Fighter II: The World Warrior,streetfighter2ww,Japan,1991-03-06,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #arcadeboard:capcom>cps,sf2jc.zip|sf2.zip,7b62a4094296a814f049bab74cf17b36,5722757c90907750ad01c0d0fbb057700c3b5d7d,80d8631179983af5bccfcd9211f068255848824f9129a1e67297696bc3b032c0,2b1cdfa0de86fe5e18c7596cb1e5b942bcb076cc9aca8542f92d7d9e8a6699b5a1f9dd5bd2d51dd35f90bab899fce582646580369e2e9b03a252c00253d0f2e9
